id,year,costs,assets,sales,wva,ws,lp,cm,legal_form,subject_type,inst_sector,empl_num,empl_cat,nace,cs,iis,COGSS,nace2,GO,W,II,COGS,VA,L,deflatorgfcp,deflatorintp,deflatorprdp,deflatorvalp,deflatorgdp,deflatorcpi,rGO,rVA,rII,rW,rK,rCOGS,go,w,ii,va,l,k,cogs,lagExists,entry,exit,pp_sales,tenders,pp_dummy,pp_share,lgExist,trim,s_g,s_g_p_1,s_g_p_2,s_g_p_3,s_g_p_4,s_g_p_5,s_g_p_95,s_g_p_96,s_g_p_97,s_g_p_98,s_g_p_99,costshare,cs_p_1,cs_p_99,betahat_tl,muhat_tl,meanpp,treated,i,t,markup,Y,Ei,K,D,D1,nace41,nace42,nace43,sector,public,foreign,empl
47974630,2011,103361000,139382000,113561000,.2352,.040999997,1469384.6,.61739999,Limited liability company,Company,Non-financial corporations national private,16,10 - 19 employees,412000,.91018045,.86918044,.38260001,41,113561000,4656000.5,98705000,43448440,14856000,10.110354,.92129999,.99070001,1,1.021,.93866926,.94823706,113561000,14550440,99631576,4910165,151288400,43856304,18.547852,15.406818,18.41699,16.493132,2.31356,18.834698,17.59643,1,0,0,0,1,0,0,1,1,2.5893884,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,.22473735,.17771626,.99270868,.89311033,2.2288349,0,0,47974632,6,2.2288349,.80147898,,,0,0,1,0,0,3,0,0,0
47977655,2012,35869000,2970000,34918000,.86140001,.2313,,.4689,Limited liability company,Company,Non-financial corporations national private,15,10 - 19 employees,412000,1.0272353,.79593527,.53110003,41,34918000,8076533.5,27792468,18544952,7125532,,.95649999,.99160004,.99449998,1,.95228857,.97941154,35111112,7125532,28027902,8246312.5,3105070.5,18702048,17.374029,15.925277,17.14871,15.779195,,14.948547,16.744144,1,0,0,0,1,0,0,1,1,1.877394,1.0807327,1.107379,1.1148077,1.1446264,1.1530981,4.7775946,5.2923789,6.2162333,6.4577956,12.589449,.85761207,.21952453,.99618721,.92691082,1.6705269,.33333334,1,47977656,7,1.6705269,.51313907,12,-5,0,0,1,0,0,3,0,0,0
48026450,2011,45619000,2617000,46169000,.65419996,.154,,.72830003,Limited liability company,Company,Non-financial corporations national private,32,25 - 49 employees,412000,.98808724,.83408725,.27169997,41,46169000,7110026,38508976,12544116,7660024,,.92129999,.99070001,1,1.021,.93866926,.94823706,46169000,7502472,38870472,7498152.5,2840551.5,12661871,17.64782,15.830167,17.475746,15.830743,,14.859509,16.354105,1,0,0,0,1,0,0,1,1,3.6463015,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,.81676728,.17771626,.99270868,.91521031,1.7703804,.71428573,1,48026448,6,1.7703804,.57119441,11,-5,0,0,1,0,0,3,0,0,1
48026620,2008,70597000,826000,70090000,.75150001,.029300001,296000,.7712,Limited liability company,Company,Non-financial corporations national private,23,25 - 49 employees,412010,1.0072335,.97793353,.2288,41,70090000,2053637,68543360,16036592,1546640,5.2251353,.95639998,.9774,.99110001,1.022,.92841196,.90764356,70719400,1513346.5,70128256,2262603,863655.38,16407399,18.07423,14.632027,18.065836,14.229834,1.6534806,13.668929,16.613243,1,0,0,0,1,0,0,1,1,4.310214,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,.94999403,.20035221,.99795556,.94308203,1.7045476,.071428575,1,48026620,3,1.7045476,.53329974,16,-13,0,0,1,0,0,3,0,0,1
48041122,2006,103354000,15557000,100884000,.56369996,.079400003,,.48389998,Limited liability company,Company,Non-financial corporations national private,51,50 - 99 employees,412000,1.0244836,.94508356,.51610005,41,100884000,8010190,95343808,52066236,5540192,,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,110003272,6090130.5,104064400,9654235,15933019,56828460,18.51602,16.082907,18.46052,15.62218,,16.583904,17.855547,1,0,0,0,1,0,0,1,1,1.9357074,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.78102398,.16021043,.99653023,.93803155,1.823383,.3125,1,48041120,1,1.823383,.60069352,12,-11,0,0,1,0,0,3,0,0,1
48111023,2013,21201000,424000,21150000,.75599998,.29960001,,.31819999,Limited liability company,Company,Non-financial corporations national private,25,20 - 24 employees,412000,1.0024114,.70281136,.68180001,41,21150000,6336540,14864460,14420070,6285540,,.96769994,.98730004,.98269999,.97129995,.96528453,.99349838,21522336,6471265.5,15055666,6378007.5,438152.34,14605560,16.884602,15.668366,16.527266,15.682882,,12.990322,16.496912,1,0,0,0,1,0,0,1,1,1.4735714,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,.97087473,.22235148,.99706173,.95007849,1.5549393,.5,1,48111024,8,1.5549393,.4414365,11,-3,0,0,1,0,0,3,0,0,1
48116742,2017,58770000,15926000,61961000,.67699999,.1891,57569772,.28870001,Limited liability company,Company,Non-financial corporations national private,22,20 - 24 employees,432100,.94849986,.75939989,.71130002,43,61961000,11716825,47053176,44072860,14907824,.25895229,.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,59230472,13556265,46008780,11358930,15930779,43094616,17.896946,16.245514,17.644342,16.422359,-1.3511114,16.583763,17.578909,1,0,0,0,1,0,0,1,1,1.3744286,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,.73010296,.12277135,.99353218,.92871958,1.8520591,.33333334,1,48116744,12,1.8520591,.61629808,13,-1,0,0,0,0,1,3,0,0,1
48150347,2008,81046000,9704000,80439000,.95309997,.32339999,290655.91,.30200002,Limited liability company,Company,Non-financial corporations national private,36,25 - 49 employees,412000,1.0075461,.68414605,.69799995,41,80439000,26013972,55032024,56146420,25406976,87.41256,.95639998,.9774,.99110001,1.022,.92841196,.90764356,81161336,24860056,56304504,28661000,10146383,57444668,18.21195,17.171047,17.846285,17.028772,4.4706388,16.132627,17.866333,1,0,0,0,1,0,0,1,1,1.4128611,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,.8498857,.20035221,.99795556,.94565213,1.7182995,0,0,48150348,3,1.7182995,.54133517,,,0,0,1,0,0,3,0,0,1
48151807,2008,89516000,1387000,89749000,.83109999,.092900001,352821.44,.72269994,Limited liability company,Company,Non-financial corporations national private,21,20 - 24 employees,412000,.99740386,.90450388,.27730006,41,89749000,8337682,81178320,24887404,8570680,24.291834,.95639998,.9774,.99110001,1.022,.92841196,.90764356,90554936,8386184.5,83055368,9186075,1450230.1,25462864,18.321466,16.033199,18.235018,15.942096,3.1901402,14.187233,17.052732,1,0,0,0,1,0,0,1,1,3.5563531,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,.9461143,.20035221,.99795556,.94954413,1.7011834,.40000001,1,48151808,3,1.7011834,.53132415,12,-9,0,0,1,0,0,3,0,0,1
48153338,2006,36939000,7526000,38222000,.70899999,.2393,324860.47,.48529997,Limited liability company,Company,Non-financial corporations national private,15,10 - 19 employees,412000,.96643293,.72713292,.51470006,41,38222000,9146525,27792474,19672866,10429526,32.104633,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,41677024,11464797,30334504,11023796,7707906.5,21472238,17.54546,16.215567,17.227797,16.254791,3.4690003,15.857758,16.882271,1,0,0,0,1,0,0,1,1,1.9409726,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.73585099,.16021043,.99653023,.91693968,1.8428462,.22222222,1,48153336,1,1.8428462,.6113112,2,-1,0,0,1,0,0,3,0,0,0
48170241,2007,9190000,378000,9685000,.75800002,.2335,,.2296,Limited liability company,Company,Non-financial corporations national private,11,10 - 19 employees,432100,.94889003,.71539003,.77039999,43,9685000,2261447.5,6928552.5,7461324,2756447.5,,.97470003,.94800001,.95429999,.96279997,.91012228,.85337996,10148800,2862949.3,7308599.5,2649989,387811.63,7870595,16.132866,14.790066,15.804563,14.867363,,12.868275,15.878644,1,0,0,0,1,0,0,1,1,1.2894578,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,.95304036,.19257173,.99529177,.93122452,1.7894701,0,0,48170240,2,1.7894701,.58191955,,,0,0,0,0,1,3,0,0,0
48202151,2010,10890000,897000,10846000,.94589996,.39470002,416727.28,.14470001,Cooperative,Cooperative,Non-financial corporations national private,7,10 - 19 employees,432100,1.0040568,.60935676,.85530001,43,10846000,4280916.5,6609083.5,9276584,4236916.5,10.167121,.93330002,.98640001,1.0035,1.0437,.93886238,.93039924,10808172,4059515.8,6700206.5,4601161,961105.75,9404485,16.195812,15.341819,15.717649,15.216575,2.319159,13.77584,16.056698,1,0,0,0,1,0,0,1,1,1.1492572,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,.90727919,.17120239,.9910233,.92262417,1.7137657,0,0,48202152,5,1.7137657,.53869313,,,0,0,0,0,1,3,0,0,0
48202258,2006,35395000,2723000,32041000,1.0905,.37040001,268700,.3154,Limited liability company,Company,Non-financial corporations national private,39,20 - 24 employees,412000,1.1046784,.73427838,.6846,41,32041000,11867987,23527014,21935268,8513986,31.685843,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,34937300,9359114,25678906,14303822,2788816,23941570,17.369066,16.476038,17.06118,16.051861,3.4558699,14.841127,16.991127,1,0,0,0,1,0,0,1,1,1.4592736,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.89566869,.16021043,.99653023,.93695408,1.7928058,0,0,48202256,1,1.7928058,.5837819,,,0,0,1,0,0,3,0,0,1
48204099,2006,85902000,1442000,85247000,.98269999,.14739999,289800,.48590001,Limited liability company,Company,Non-financial corporations national private,17,10 - 19 employees,412000,1.0076835,.86028349,.51409996,41,85247000,12565407,73336584,43825480,11910416,41.098743,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,92952784,13092685,80044296,15144384,1476853.8,47833964,18.347603,16.53314,18.198092,16.387564,3.7159774,14.205424,17.683247,1,0,0,0,1,0,0,1,1,1.9432381,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.9700501,.16021043,.99653023,.97048068,1.7929648,0,0,48204100,1,1.7929648,.58387059,,,0,0,1,0,0,3,0,0,0
48204676,2009,71056000,12474000,72626000,.67320001,.1549,642769.25,.59200001,Limited liability company,Company,Non-financial corporations national private,15,10 - 19 employees,432200,.97838241,.82348239,.40799999,43,72626000,11249767,59806232,29631408,12819768,19.944588,.96230006,.98339999,1.0049,1.0559,.95243758,.91689593,72271872,12141082,60815776,12269404,12962693,30131592,18.095945,16.322618,17.923359,16.312105,2.9929578,16.377586,17.221085,1,0,0,0,1,0,0,1,1,2.3985415,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,.69920158,.18825078,.99480075,.91998756,1.7329011,.375,1,48204676,4,1.7329011,.54979694,13,-9,0,0,0,0,1,3,0,0,0
48244694,2008,160859000,1217000,163797000,.74349999,.1015,648486.5,.47130001,Limited liability company,Company,Non-financial corporations national private,17,10 - 19 employees,432200,.98206317,.8805632,.52869999,43,163796992,16625395,144233616,86599472,19563376,30.167746,.95639998,.9774,.99110001,1.022,.92841196,.90764356,165267872,19142248,147568672,18317096,1272480.1,88601872,18.923079,16.723345,18.809805,16.767408,3.4067733,14.056479,18.299664,1,0,0,0,1,0,0,1,1,1.8652865,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,.98584157,.20035221,.99795556,.99363041,1.7050034,.33333334,1,48244696,3,1.7050034,.53356707,12,-9,0,0,0,0,1,3,0,0,0
48264903,2009,24966000,367000,25595000,.77279997,.1838,406133.34,.1494,Limited liability company,Company,Non-financial corporations national private,12,10 - 19 employees,432100,.97542489,.7916249,.8506,43,25595000,4704361,20261640,21771108,5333360,13.132042,.96230006,.98339999,1.0049,1.0559,.95243758,.91689593,25470196,5051008.5,20603662,5130747,381377.94,22138610,17.05302,15.450762,16.840979,15.435099,2.5750551,12.851546,16.912834,1,0,0,0,1,0,0,1,1,1.1504875,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,.98306489,.18825078,.99480075,.96631414,1.6623802,0,0,48264904,4,1.6623802,.50825042,,,0,0,0,0,1,3,0,0,0
48265756,2018,21900000,4013000,21582000,.92269999,.30849999,,.44869998,Limited liability company,Company,Non-financial corporations national private,16,10 - 19 employees,431000,1.0147345,.70623451,.55130005,43,21582000,6658047,15241953,11898158,6340047,,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,19803634,5343486.5,14523062,6318850.5,3996216,11336978,16.801376,15.659048,16.491249,15.491389,,15.200858,16.24358,1,0,0,0,1,0,0,1,1,1.7468177,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.73937488,.12412826,.99643099,.90599942,1.9241602,0,0,48265756,13,1.9241602,.65448964,,,0,0,0,0,1,3,0,0,0
48269964,2014,25952000,6365000,25756000,.88209999,.3964,551142.88,.25909999,Limited liability company,Company,Non-financial corporations national private,22,10 - 19 employees,432900,1.0076098,.61120987,.74090004,43,25756000,10209679,15742321,19082622,10013679,18.168936,.98930001,.99849999,.98690003,.95999998,.99017471,.99691588,26097882,10430916,15765970,10241264,6433842,19111290,17.077364,16.141935,16.573364,16.160284,2.8997133,15.677082,16.765789,1,0,0,0,1,0,0,1,1,1.3655741,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,.74813825,.066069283,.99815047,.91592336,1.6277416,0,0,48269964,9,1.6277416,.48719352,,,0,0,0,0,1,3,0,0,1
48292087,2007,12250000,109000,12284000,.93540001,.14729999,276428.56,.77319998,Limited liability company,Company,Non-financial corporations national private,0,10 - 19 employees,412000,.9972322,.84993219,.22680002,41,12284000,1809433.1,10440567,2786011.5,1843433,6.6687503,.97470003,.94800001,.95429999,.96279997,.91012228,.85337996,12872263,1914658.4,11013256,2120313.5,111829.27,2938830.8,16.370584,14.567075,16.214611,14.46505,1.8974324,11.624728,14.893522,1,0,0,0,1,0,0,1,1,4.3800626,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,.96334261,.19257173,.99529177,.91805452,1.9357358,0,0,48292088,2,1.9357358,.66048753,,,0,0,1,0,0,3,0,0,0
48397300,2017,30533000,4091000,31126000,.82249999,.23459999,,.0845,Limited liability company,Company,Non-financial corporations national private,20,20 - 24 employees,412000,.98094839,.74634838,.91549999,41,31126000,7302159.5,23230840,28495852,7895160,,.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,29754326,7179376.5,22715206,7079112,4092227.8,27863356,17.208485,15.772659,16.938545,15.786723,,15.2246,17.142822,1,0,0,0,1,0,0,1,1,1.0678658,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,.87194014,.12277135,.99353218,.93589467,1.8087559,0,0,48397300,12,1.8087559,.59263927,,,0,0,1,0,0,3,0,0,1
48401633,2006,17838000,1834000,19342000,.71259999,.26179999,444062.5,.28280002,Limited liability company,Company,Non-financial corporations national private,24,25 - 49 employees,432100,.92224175,.66044176,.71719998,43,19342000,5063735.5,12774264,13872082,6567736,14.790116,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,21090394,7219672,13942658,6103038,1878328.5,15140888,16.864328,15.624297,16.450464,15.79232,2.6939592,14.445893,16.532909,1,0,0,0,1,0,0,1,1,1.392943,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.88963485,.16021043,.99653023,.92788225,1.8035924,0,0,48401632,1,1.8035924,.58978045,,,0,0,0,0,1,3,0,0,1
48539589,2015,33456000,17681000,33452000,.3545,.056500003,,.76879996,Limited liability company,Company,Non-financial corporations national private,14,10 - 19 employees,412000,1.0001196,.94361955,.23120004,41,33452000,1890038.1,31565962,7734103.5,1886038,,1,1,1,1,1,1,33452000,1886038,31565962,1890038.1,17681000,7734103.5,17.325623,14.452107,17.26759,14.449989,,16.688002,15.86115,1,0,0,0,1,0,0,1,1,4.3252587,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,.30431131,.11420469,.99456435,.8692072,2.1747689,.85714287,1,48539588,10,2.1747689,.7769224,11,-1,0,0,1,0,0,3,0,0,0
48589039,2010,50628000,5523000,44255000,1.1249,.39020002,,.19370002,Limited liability company,Company,Non-financial corporations national private,36,20 - 24 employees,412000,1.1440064,.75380635,.80629998,41,44255000,17268302,33359700,35682804,10895300,,.93330002,.98640001,1.0035,1.0437,.93886238,.93039924,44100648,10439111,33819648,18560100,5917711,36174780,17.601986,16.736525,17.336552,16.16107,,15.59346,17.403873,1,0,0,0,1,0,0,1,1,1.2190993,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,.85941172,.17120239,.9910233,.93875217,1.6890981,.1,1,48589040,5,1.6890981,.52419472,12,-7,0,0,1,0,0,3,0,0,1
48592307,2006,105898000,15206000,108868000,.63389999,.23270001,717892.88,.44759998,Joint stock company,Company,Non-financial corporations foreign controlled,72,50 - 99 employees,412000,.97271925,.74001926,.55239999,41,108868000,25333584,80564416,60138684,28303584,39.425915,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,118708976,31113096,87933216,30533154,15573535,65639252,18.592186,17.234324,18.292088,17.253139,3.6744232,16.561083,17.999685,1,0,0,0,1,0,0,1,1,1.8085059,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.80823791,.16021043,.99653023,.94325167,1.816051,.07692308,1,48592308,1,1.816051,.59666437,14,-13,0,0,1,0,0,2,0,1,1
48683396,2006,558804000,9696000,624745000,.4174,.088399999,694263.19,.69209999,Branch of a foreign legal entity,Other subject,Non-financial corporations foreign controlled,99,50 - 99 employees,421000,.89445132,.80605131,.30790001,42,624745024,55227456,503576544,192358992,121168480,174.52817,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,681217984,133196080,549636032,66562572,9930356,209953056,20.339394,18.013653,20.124767,18.707333,5.162086,16.111107,19.162394,1,0,0,0,1,0,0,1,1,3.2446206,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.9548381,.16021043,.99653023,.98963588,1.770669,.41666666,1,48683396,1,1.770669,.57135743,4,-3,0,0,0,1,0,2,0,1,1
48948373,2016,13046000,13454000,12727000,2.7756,.26629999,,.38779998,Limited liability company,Company,Non-financial corporations national private,26,25 - 49 employees,412000,1.0250648,.75876486,.61220002,41,12727000,3389200,9656800,7791469.5,3070200,,.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,12572360,2953819.5,9653904,3366192.3,13485016,7789133.5,16.347012,15.029293,16.082872,14.898609,,16.417089,15.86824,1,0,0,0,1,0,0,1,1,1.6140897,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,.36613137,.14455283,.99409813,.87380272,2.1971169,0,0,48948372,11,2.1971169,.78714597,,,0,0,1,0,0,3,0,0,1
48948870,2008,44483000,2480000,44762000,.65300006,.080699995,384285.72,.59810001,Limited liability company,Company,Non-financial corporations national private,7,10 - 19 employees,412000,.99376702,.91306704,.40189999,41,44762000,3612293.3,40870708,17989848,3891292,10.126039,.95639998,.9774,.99110001,1.022,.92841196,.90764356,45163960,3807526.5,41815744,3979858.8,2593057.3,18405820,17.625811,15.196757,17.548784,15.152491,2.3151102,14.768348,16.728178,1,0,0,0,1,0,0,1,1,2.4537868,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,.87651449,.20035221,.99795556,.92927116,1.7145492,0,0,48948872,3,1.7145492,.53915018,,,0,0,1,0,0,3,0,0,0
48951862,2010,243807000,37247000,228074000,1.1475,.20889999,323267.72,.22549999,Limited liability company,Company,Non-financial corporations national private,38,25 - 49 employees,433000,1.068982,.86008203,.77450001,43,228074000,47644656,196162352,176643312,31911648,98.715851,.93330002,.98640001,1.0035,1.0437,.93886238,.93039924,227278528,30575500,198866944,51208828,39908924,179078784,19.241686,17.751423,19.108147,17.23571,4.5922456,17.502111,19.003336,1,0,0,0,1,0,0,1,1,1.2691538,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,.81775725,.17120239,.9910233,.96191055,1.6889334,.625,1,48951864,5,1.6889334,.5240972,6,-1,0,0,0,0,1,3,0,0,1
