"","i","t","Ei","K","D","id","year","costs","assets","sales","wva","ws","lp","cm","legal_form","subject_type","inst_sector","empl_num","empl_cat","nace","cs","iis","COGSS","nace2","GO","W","II","COGS","VA","L","deflatorgfcp","deflatorintp","deflatorprdp","deflatorvalp","deflatorgdp","deflatorcpi","rGO","rVA","rII","rW","rK","rCOGS","go","w","ii","va","l","k","cogs","lagExists","entry","exit","pp_sales","tenders","pp_dummy","pp_share","lgExist","trim","s_g","s_g_p_1","s_g_p_2","s_g_p_3","s_g_p_4","s_g_p_5","s_g_p_95","s_g_p_96","s_g_p_97","s_g_p_98","s_g_p_99","costshare","cs_p_1","cs_p_99","betahat_tl","muhat_tl","markup","Y","nyear","D1","group","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","meanpp","lastcohort","gvar","T"
"35",3,3,6,-3,0,25223798,2008,235567000,38378000,247612000,0.50090003,0.090299994,504662.91,0.32970002,"Limited liability company","Company","Non-financial corporations national private",118,"100 - 199 employees",431200,0.95135534,0.86105537,0.67030001,43,247612000,22359362,213207648,165974320,34404352,68.172935,0.95639998,0.9774,0.99110001,1.022,0.92841196,0.90764356,249835536,33663752,218137552,24634518,40127564,169812080,19.336313,17.019659,19.200636,17.331932,4.2220478,17.507574,18.950203,1,0,0,0,"Master only (1)",0,0,1,1,1.4712471,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,0.80886143,0.20035221,0.99795556,0.96003377,1.7176981,1.7176981,0.54098511,16,0,1,0,0,0,1,0,0,0,0,0,0,0.4375,0,6,0
"36",3,4,6,-2,0,25223798,2009,253594000,48307000,252311000,0.6663,0.099399999,386000,0.27399999,"Limited liability company","Company","Non-financial corporations national private",118,"100 - 199 employees",431200,1.005085,0.90568501,0.72600001,43,252311008,25079714,228514288,183177792,23796720,61.649532,0.96230006,0.98339999,1.0049,1.0559,0.95243758,0.91689593,251080720,22536908,232371664,27352848,50199520,186269872,19.341286,17.124331,19.263849,16.930664,4.1214657,17.731516,19.042707,1,0,0,0,"Master only (1)",0,0,1,1,1.3479406,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,0.7877124,0.18825078,0.99480075,0.95954692,1.6897651,1.6897651,0.52458954,16,0,1,0,0,0,1,0,0,0,0,0,0,0.4375,0,6,0
"37",3,5,6,-1,0,25223798,2010,229898000,43777000,234089000,0.65190005,0.1116,414278.34,0.27649999,"Limited liability company","Company","Non-financial corporations national private",118,"100 - 199 employees",431200,0.98209655,0.87049657,0.72350001,43,234088992,26124332,203773664,169363392,30315328,73.176231,0.93330002,0.98640001,1.0035,1.0437,0.93886238,0.93039924,233272544,29046018,206583200,28078626,46905604,171698496,19.267717,17.150518,19.146214,17.184391,4.2928705,17.663649,18.96125,1,0,0,0,"Master only (1)",0,0,1,1,1.3586173,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,0.78543127,0.17120239,0.9910233,0.95789576,1.6995494,1.6995494,0.5303632,16,0,1,0,0,0,1,0,0,0,0,0,0,0.4375,0,6,0
"38",3,6,6,0,1,25223798,2011,236374000,51159000,244163000,0.56439996,0.1058,440087.38,0.26159999,"Limited liability company","Company","Non-financial corporations national private",118,"100 - 199 employees",431200,0.96809918,0.8622992,0.73839998,43,244163008,25832446,210541568,180289952,33621440,76.397194,0.92129999,0.99070001,1,1.021,0.93866926,0.94823706,244163008,32929910,212517984,27242604,55529144,181982384,19.313347,17.120293,19.174538,17.309893,4.3359461,17.832418,19.019421,1,0,0,2503986,"Matched (3)",1,0.010255387,1,1,1.3416848,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,0.76620442,0.17771626,0.99270868,0.95714015,2.3544848,2.3544848,0.85632193,16,0,1,0,0,0,1,0,0,0,0,0,0,0.4375,0,6,1
"39",3,7,6,1,1,25223798,2012,178578000,48655000,178250000,0.67839998,0.13590001,357210,0.2242,"Limited liability company","Company","Non-financial corporations national private",118,"100 - 199 employees",431200,1.0018401,0.86594009,0.77579999,43,178250000,24224176,154353824,138286352,23896176,66.896713,0.95649999,0.99160004,0.99449998,1,0.95228857,0.97941154,179235808,23896176,155661376,24733398,50867748,139457792,19.004213,17.023664,18.863194,16.989229,4.2031498,17.74474,18.753273,1,0,0,5774000,"Matched (3)",1,0.032392707,1,1,1.2852334,1.0807327,1.107379,1.1148077,1.1446264,1.1530981,4.7775946,5.2923789,6.2162333,6.4577956,12.589449,0.73273295,0.21952453,0.99618721,0.94958919,2.2237985,2.2237985,0.79921675,16,0,1,0,0,0,1,0,0,0,0,0,0,0.4375,0,6,1
"40",3,8,6,2,1,25223798,2013,222493000,32747000,217843000,0.73710001,0.15270001,362791.66,0.1754,"Limited liability company","Company","Non-financial corporations national private",118,"100 - 199 employees",431200,1.0213456,0.86864561,0.82459998,43,217843008,33264628,189228368,179633328,28614640,78.873482,0.96769994,0.98730004,0.98269999,0.97129995,0.96528453,0.99349838,221678048,29460148,191662480,33482318,33840036,181944016,19.216736,17.326529,19.071247,17.198549,4.3678451,17.337154,19.019209,1,0,0,0,"Master only (1)",0,0,1,1,1.2183861,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,0.84317636,0.22235148,0.99706173,0.96509778,1.5582418,1.5582418,0.44355816,16,0,1,0,0,0,1,0,0,0,0,0,0,0.4375,0,6,1
"41",3,9,6,3,1,25223798,2014,260386000,51642000,254308000,0.58069998,0.1294,466900,0.21780001,"Limited liability company","Company","Non-financial corporations national private",118,"100 - 199 employees",431200,1.0239002,0.89450014,0.78219998,43,254308000,32907456,227478544,198919712,26829456,57.462959,0.98930001,0.99849999,0.98690003,0.95999998,0.99017471,0.99691588,257683648,27947350,227820272,33009260,52200544,199218544,19.367243,17.312298,19.244068,17.145832,4.0511408,17.770603,19.109913,1,0,0,5137165.36,"Matched (3)",1,0.020200565,1,1,1.2934722,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,0.79237634,0.066069283,0.99815047,0.9611811,2.2699802,2.2699802,0.81977111,16,0,1,0,0,0,1,0,0,0,0,0,0,0.4375,0,6,1
"42",3,10,6,4,1,25223798,2015,243848000,67125000,226135000,0.98199999,0.16420001,312577.25,0.1894,"Limited liability company","Company","Non-financial corporations national private",118,"100 - 199 employees",431200,1.0783293,0.91412932,0.81059998,43,226135008,37131368,206716640,183305024,19418368,62.123421,1,1,1,1,1,1,226135008,19418368,206716640,37131368,67125000,183305024,19.236643,17.429974,19.14686,16.781731,4.1291232,18.022068,19.026663,1,0,0,0,"Master only (1)",0,0,1,1,1.2336541,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,0.73196107,0.11420469,0.99456435,0.95433408,1.7342405,1.7342405,0.55056959,16,0,1,0,0,0,1,0,0,0,0,0,0,0.4375,0,6,1
"43",3,11,6,5,1,25223798,2016,235179000,56646000,227760000,NA,0.148,191866.78,0.1417,"Limited liability company","Company","Non-financial corporations national private",118,"100 - 199 employees",431200,1.0325738,0.88457382,0.85829997,43,227760000,33708480,201470528,195486400,26289472,137.01941,0.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,224992592,25292930,201410112,33479648,56776588,195427792,19.231579,17.326448,19.120853,17.046036,4.9201226,17.854635,19.090702,1,0,0,145537,"Matched (3)",1,0.00063899282,1,1,1.1512824,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,0.77487868,0.14455283,0.99409813,0.95918292,2.1126602,2.1126602,0.74794787,16,0,1,0,0,0,1,0,0,0,0,0,0,0.4375,0,6,1
"44",3,12,6,6,1,25223798,2017,246379000,47483000,236858000,0.801,0.1451,NA,0.2606,"Limited liability company","Company","Non-financial corporations national private",118,"100 - 199 employees",431200,1.0401971,0.89509714,0.73940003,43,236858000,34368096,212010912,175132816,24847088,NA,0.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,226420032,22594424,207305104,33318308,47497248,171245552,19.237902,17.321617,19.149702,16.933214,NA,17.676182,18.958609,1,0,0,55857,"Matched (3)",1,0.00023582485,1,1,1.3221952,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,0.7828626,0.12277135,0.99353218,0.95760524,2.1088996,2.1088996,0.74616629,16,0,1,0,0,0,1,0,0,0,0,0,0,0.4375,0,6,1
"45",3,13,6,7,1,25223798,2018,285852000,39860000,250622000,0.50310004,0.1709,NA,0.2485,"Limited liability company","Company","Non-financial corporations national private",118,"100 - 199 employees",431200,1.1405703,0.9696703,0.75150001,43,250622000,42831300,243020704,188342432,7601296,NA,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,229970640,6406486,231558560,40649244,39693288,179459200,19.253462,17.520491,19.260344,15.672821,NA,17.496693,19.005459,1,0,0,0,"Matched (3)",0,0,1,1,1.2814648,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,0.81887823,0.12412826,0.99643099,0.96206915,1.8485501,1.8485501,0.61440158,16,0,1,0,0,0,1,0,0,0,0,0,0,0.4375,0,6,1
"46",3,14,6,8,1,25223798,2019,300123000,25137000,249069000,1.4678999,0.19299999,NA,0.1649,"Limited liability company","Company","Non-financial corporations national private",118,"100 - 199 employees",431200,1.2049793,1.0119793,0.8351,43,249068992,48070316,252052688,207997520,-2983696,NA,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,216374752,-2285831.5,231389584,44358096,24119172,190946032,19.192522,17.607805,19.259613,NA,NA,16.998518,19.067501,1,0,0,737542.1,"Matched (3)",1,0.002961196,1,1,1.1331723,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,0.88785183,0.10845396,0.99716008,0.9721697,2.1186159,2.1186159,0.750763,16,0,1,0,0,0,1,0,0,0,0,0,0,0.4375,0,6,1
"47",3,15,6,9,1,25223798,2020,312681000,6993000,254689000,1.6566,0.1992,NA,0.1539,"Limited liability company","Company","Non-financial corporations national private",118,"100 - 199 employees",431200,1.2276973,1.0284972,0.84609997,43,254688992,50734048,261946928,215492352,-7257936,NA,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,212097808,-5330180,230518016,45381476,6432081.5,189637152,19.172558,17.630615,19.25584,NA,NA,15.676808,19.060623,1,0,0,444645,"Matched (3)",1,0.0017458351,1,1,1.1184402,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,0.96719486,0.17136976,0.99402052,0.99319363,2.0352285,2.0352285,0.71060807,16,0,1,0,0,0,1,0,0,0,0,0,0,0.4375,0,6,1
"48",3,16,6,10,1,25223798,2021,257666000,9092000,265484000,1.6445,0.1867,NA,0.17649999,"Limited liability company","Company","Non-financial corporations national private",118,"100 - 199 employees",431200,0.97055191,0.78385192,0.82350004,43,265484000,49565864,208100144,218626080,57383856,NA,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,213959120,40783540,177227200,42697040,8093080.5,186191552,19.181295,17.569639,18.992943,17.523788,NA,15.90652,19.042286,1,0,0,0,"Master only (1)",0,0,1,1,1.1491344,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,0.95834422,0.208937,0.99669135,0.98888206,1.7592016,1.7592016,0.56486011,16,0,1,0,0,0,1,0,0,0,0,0,0,0.4375,0,6,1
"49",4,1,12,-11,0,25288938,2006,23973000,3918000,27829000,0.66780001,0.28999999,395000,0.30379999,"Limited liability company","Company","Non-financial corporations national private",23,"20 - 24 employees",439100,0.86143953,0.5714395,0.69620001,43,27829000,8070410,15902590,19374550,11926410,30.193443,0.97640002,0.91620004,0.91710001,0.90970004,0.87900233,0.82970738,30344564,13110267,17357116,9726815,4012699.8,21146638,17.228128,16.090397,16.669514,16.388906,3.4076247,15.204975,16.866991,1,0,0,0,"Master only (1)",0,0,1,1,1.4349593,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,0.84050852,0.16021043,0.99653023,0.92692316,1.8073075,1.8073075,0.59183818,16,0,2,0,0,0,0,0,0,0,0,1,0,0.125,0,12,0
"50",4,2,12,-10,0,25288938,2007,31473000,3820000,35246000,0.66199994,0.27090001,452129.03,0.2748,"Limited liability company","Company","Non-financial corporations national private",23,"20 - 24 employees",439100,0.89295238,0.62205237,0.7252,43,35246000,9548142,21924858,25560400,13321142,29.463142,0.97470003,0.94800001,0.95429999,0.96279997,0.91012228,0.85337996,36933880,13835836,23127488,11188617,3919154.5,26962446,17.424641,16.230408,16.956532,16.442772,3.3831401,15.181387,17.109955,1,0,0,0,"Master only (1)",0,0,1,1,1.3698268,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,0.87309098,0.19257173,0.99529177,0.93548298,1.7596636,1.7596636,0.56512266,16,0,2,0,0,0,0,0,0,0,0,1,0,0.125,0,12,0
"51",4,3,12,-9,0,25288938,2008,26467000,4939000,29653000,0.72830003,0.36860001,422968.75,0.16069999,"Limited liability company","Company","Non-financial corporations national private",23,"20 - 24 employees",439100,0.89255726,0.52395725,0.83930004,43,29653000,10930096,15536904,24887764,14116096,33.373852,0.95639998,0.9774,0.99110001,1.022,0.92841196,0.90764356,29919282,13812228,15896157,12042278,5164157.5,25463232,17.214014,16.303934,16.581589,16.441065,3.5077727,15.457253,17.052746,1,0,0,0,"Master only (1)",0,0,1,1,1.1749994,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,0.83138758,0.20035221,0.99795556,0.92912036,1.7207049,1.7207049,0.54273403,16,0,2,0,0,0,0,0,0,0,0,1,0,0.125,0,12,0
"52",4,4,12,-8,0,25288938,2009,22807000,4699000,24133000,0.82730001,0.3642,360484.84,0.32790002,"Limited liability company","Company","Non-financial corporations national private",23,"20 - 24 employees",439100,0.94505447,0.58085448,0.67209995,43,24133000,8789239,14017761,16219788,10115239,28.060095,0.96230006,0.98339999,1.0049,1.0559,0.95243758,0.91689593,24015326,9579732,14254384,9585863,4883092.5,16493582,16.994204,16.0758,16.472574,16.075161,3.3343484,15.401289,16.618483,1,0,0,0,"Master only (1)",0,0,1,1,1.4560406,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,0.77156913,0.18825078,0.99480075,0.9153989,1.7186399,1.7186399,0.54153317,16,0,2,0,0,0,0,0,0,0,0,1,0,0.125,0,12,0
"53",4,5,12,-7,0,25288938,2010,27150000,6655000,37652000,0.47130001,0.2836,669575.75,0.4619,"Limited liability company","Company","Non-financial corporations national private",23,"20 - 24 employees",439100,0.72107726,0.43747726,0.5381,43,37652000,10678107,16471894,20260542,21180106,31.632128,0.93330002,0.98640001,1.0035,1.0437,0.93886238,0.93039924,37520680,20293290,16699000,11476909,7130611.5,20539884,17.440403,16.255848,16.630859,16.8258,3.4541733,15.779907,16.837879,1,0,0,0,"Master only (1)",0,0,1,1,1.8267231,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,0.74230272,0.17120239,0.9910233,0.91669703,1.7282977,1.7282977,0.54713696,16,0,2,0,0,0,0,0,0,0,0,1,0,0.125,0,12,0
"54",4,6,12,-6,0,25288938,2011,34567000,13012000,46232000,0.48619998,0.27419999,725088.25,0.48269999,"Limited liability company","Company","Non-financial corporations national private",23,"20 - 24 employees",439100,0.74768561,0.47348562,0.51730001,43,46232000,12676814,21890188,23915814,24341812,33.570827,0.92129999,0.99070001,1,1.021,0.93866926,0.94823706,46232000,23841148,22095678,13368824,14123521,24140318,17.649183,16.408436,16.910892,16.986923,3.5136576,16.463352,16.999393,1,0,0,0,"Master only (1)",0,0,1,1,1.9151363,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,0.63089114,0.17771626,0.99270868,0.91114402,1.8221325,1.8221325,0.60000747,16,0,2,0,0,0,0,0,0,0,0,1,0,0.125,0,12,0
"55",4,7,12,-5,0,25288938,2012,31079000,12410000,32977000,0.84760004,0.55990005,671468.75,0.18020001,"Limited liability company","Company","Non-financial corporations national private",23,"20 - 24 employees",439100,0.94244474,0.3825447,0.81980002,43,32977000,18463824,12615176,27034546,20361824,30.324306,0.95649999,0.99160004,0.99449998,1,0.95228857,0.97941154,33159378,20361824,12722041,18851956,12974386,27263558,17.316835,16.752127,16.358847,16.829172,3.4119496,16.378489,17.121061,1,0,0,0,"Master only (1)",0,0,1,1,1.2162528,1.0807327,1.107379,1.1148077,1.1446264,1.1530981,4.7775946,5.2923789,6.2162333,6.4577956,12.589449,0.67755842,0.21952453,0.99618721,0.91660529,1.7241082,1.7241082,0.54470992,16,0,2,0,0,0,0,0,0,0,0,1,0,0.125,0,12,0
"56",4,8,12,-4,0,25288938,2013,22286000,12008000,29234000,0.51429999,0.29569998,732260.88,0.43540001,"Limited liability company","Company","Non-financial corporations national private",23,"20 - 24 employees",439100,0.76233155,0.46663156,0.56459999,43,29234000,8644493,13641507,16505516,15592493,21.293631,0.96769994,0.98730004,0.98269999,0.97129995,0.96528453,0.99349838,29748652,16053221,13816982,8701064,12408805,16717832,17.208294,15.978956,16.441408,16.591419,3.058408,16.333918,16.631987,1,0,0,0,"Master only (1)",0,0,1,1,1.7794564,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,0.57397056,0.22235148,0.99706173,0.90085518,1.6806259,1.6806259,0.51916629,16,0,2,0,0,0,0,0,0,0,0,1,0,0.125,0,12,0
"57",4,9,12,-3,0,25288938,2014,19591000,11381000,24587000,0.5862,0.3497,669136.38,0.3712,"Limited liability company","Company","Non-financial corporations national private",23,"20 - 24 employees",439100,0.79680318,0.44710317,0.62880003,43,24587000,8598074,10992926,15460306,13594074,20.315849,0.98930001,0.99849999,0.98690003,0.95999998,0.99017471,0.99691588,24913364,14160494,11009440,8624674,11504094,15483531,17.030914,15.970138,16.214264,16.465967,3.0114014,16.258213,16.555288,1,0,0,0,"Master only (1)",0,0,1,1,1.6090235,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,0.57372707,0.066069283,0.99815047,0.8994903,1.7128226,1.7128226,0.53814262,16,0,2,0,0,0,0,0,0,0,0,1,0,0.125,0,12,0
"58",4,10,12,-2,0,25288938,2015,17541000,10825000,19263000,0.76859999,0.44499999,NA,0.25400001,"Limited liability company","Company","Non-financial corporations national private",23,"20 - 24 employees",439100,0.91060585,0.46560585,0.74599999,43,19263000,8572035,8968966,14370198,10294034,NA,1,1,1,1,1,1,19263000,10294034,8968966,8572035,10825000,14370198,16.773697,15.964016,16.009281,16.147076,NA,16.197369,16.480667,1,0,0,0,"Master only (1)",0,0,1,1,1.3404826,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,0.57035464,0.11420469,0.99456435,0.89795631,1.8460325,1.8460325,0.61303872,16,0,2,0,0,0,0,0,0,0,0,1,0,0.125,0,12,0
"59",4,11,12,-1,0,25288938,2016,22376000,7932000,22896000,0.70089996,0.37279999,21687572,0.31569999,"Limited liability company","Company","Non-financial corporations national private",23,"20 - 24 employees",439100,0.9772886,0.60448861,0.68430001,43,22896000,8535629,13840371,15667733,9055629,0.41754922,0.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,22617800,8712362,13836221,8477684,7950286,15663035,16.934248,15.952948,16.442801,15.980253,-0.87335283,15.888719,16.566814,1,0,0,0,"Master only (1)",0,0,1,1,1.4440241,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,0.66331351,0.14455283,0.99409813,0.90582049,1.8861933,1.8861933,0.63456064,16,0,2,0,0,0,0,0,0,0,0,1,0,0.125,0,12,0
"60",4,12,12,0,1,25288938,2017,22895000,8346000,28228000,0.7432,0.37150002,26267096,0.3055,"Limited liability company","Company","Non-financial corporations national private",23,"20 - 24 employees",439100,0.81107414,0.43957412,0.69449997,43,28228000,10486702,12408298,19604346,15819702,0.60226309,0.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,26984036,14385471,12132882,10166381,8348504.5,19169206,17.110756,16.134598,16.31143,16.48173,-0.50706089,15.937593,16.768816,1,0,0,277349.5,"Matched (3)",1,0.009825333,1,1,1.4076762,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,0.69661343,0.12277135,0.99353218,0.91183579,2.0141754,2.0141754,0.70020992,16,0,2,0,0,0,0,0,0,0,0,1,0,0.125,0,12,1
